"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b06","b11","b01","b02","CookMthd","b04","b05","a16","a18","h28","h29","a19","a20","a17","a21"
"13140",119412,"43",4,2,18,2,0,1,4,2,6,12,2.4,16436,1700,3,1,984.9,294,1700,1382,120,50000,2,4,"Coal",NA,3,1,NA,2,NA,NA,NA,1,2
"13141",119424,"43",6,1,31,1,1,1,4,NA,NA,NA,1.3,3105.16666666667,1700,3,1,984.9,294,1700,1382,250,1e+05,2,4,"Coal",4,3,1,NA,3,NA,1,10,1,2
"13142",119424,"43",6,2,30,1,0,1,4,2,NA,NA,1.3,3105.16666666667,1700,3,1,984.9,294,1700,1382,250,1e+05,2,4,"Coal",4,3,1,NA,3,NA,NA,NA,1,2
"13143",119424,"43",6,1,50,1,1,1,4,NA,NA,NA,1.3,3105.16666666667,1700,3,1,984.9,294,1700,1382,250,1e+05,2,4,"Coal",4,3,1,NA,3,NA,1,20,1,2
"13144",119424,"43",6,2,49,1,0,1,4,2,NA,NA,1.3,3105.16666666667,1700,3,1,984.9,294,1700,1382,250,1e+05,2,4,"Coal",4,3,1,NA,3,NA,NA,NA,1,2
"13145",119436,"43",6,1,42,1,0,1,4,2,5,8,5,16419,1700,3,1,984.9,294,1700,1382,260,1e+05,2,4,"Coal",4,3,1,NA,2,NA,1,10,1,2
"13146",119436,"43",6,2,43,1,1,1,4,3,1,NA,5,16419,1700,3,1,984.9,294,1700,1382,260,1e+05,2,4,"Coal",4,3,1,NA,2,NA,NA,NA,1,2
"13147",119436,"43",6,1,21,2,0,1,4,1,5,9,5,16419,1700,3,1,984.9,294,1700,1382,260,1e+05,2,4,"Coal",4,3,1,NA,2,NA,NA,NA,1,2
"13148",119448,"43",6,1,50,1,1,1,4,2,4,5,3.3,4529.5,1700,3,1,984.9,294,1700,1382,280,120000,2,4,"Coal",4,3,1,0,2,NA,NA,20,2,2
"13149",119448,"43",6,2,47,1,0,1,4,2,5,8,3.3,4529.5,1700,3,1,984.9,294,1700,1382,280,120000,2,4,"Coal",4,3,1,0,2,NA,NA,NA,1,2
"13150",119448,"43",6,1,22,1,1,1,4,2,5,8,3.3,4529.5,1700,3,1,984.9,294,1700,1382,280,120000,2,4,"Coal",4,3,1,0,2,NA,NA,20,1,2
"13151",119448,"43",6,2,19,2,1,1,2,1,7,12,3.3,4529.5,1700,3,1,984.9,294,1700,1382,280,120000,2,4,"Coal",4,3,1,0,2,NA,NA,NA,1,2
"13152",119448,"43",6,2,22,1,0,1,4,2,4,6,3.3,4529.5,1700,3,1,984.9,294,1700,1382,280,120000,2,4,"Coal",4,3,1,0,2,NA,NA,NA,1,2
"13153",119472,"43",3,1,59,1,0,1,1,2,6,11,5.54,7211.33333333333,2609,3,1,980,382,2609,1815,390,160000,2,4,"Firewood",4,3,3,0,4,3,3,NA,1,1
"13154",119472,"43",3,2,59,1,0,1,4,2,4,4,5.54,7211.33333333333,2609,3,1,980,382,2609,1815,390,160000,2,4,"Firewood",4,3,3,0,4,3,NA,NA,1,2
"13155",119472,"43",3,1,29,2,0,1,4,3,1,NA,5.54,7211.33333333333,2609,3,1,980,382,2609,1815,390,160000,2,4,"Firewood",4,3,4,365,4,3,NA,NA,3,2
"13156",119484,"43",5,1,46,1,0,NA,4,2,6,11,12.24,2502,2609,3,1,980,382,2609,1815,130,17400,2,4,"Firewood",4,3,1,10,NA,NA,4,NA,1,2
"13157",119484,"43",5,2,44,1,0,NA,4,2,4,4,12.24,2502,2609,3,1,980,382,2609,1815,130,17400,2,4,"Firewood",4,3,1,9,NA,NA,NA,NA,1,2
"13158",119484,"43",5,1,22,2,0,NA,4,2,5,9,12.24,2502,2609,3,1,980,382,2609,1815,130,17400,2,4,"Firewood",4,3,1,0,NA,NA,NA,NA,1,2
"13159",119484,"43",5,2,19,2,0,NA,4,2,6,12,12.24,2502,2609,3,1,980,382,2609,1815,130,17400,2,4,"Firewood",4,3,1,0,NA,NA,NA,NA,1,2
"13160",119496,"43",6,1,45,1,0,1,4,3,4,5,6.6,4168.66666666667,2609,3,1,980,382,2609,1815,120,18000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,2
"13161",119496,"43",6,2,39,1,0,1,4,3,5,8,6.6,4168.66666666667,2609,3,1,980,382,2609,1815,120,18000,2,4,"Firewood",4,3,1,11,3,NA,NA,NA,1,2
"13162",119496,"43",6,2,16,2,0,1,2,2,5,9,6.6,4168.66666666667,2609,3,1,980,382,2609,1815,120,18000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,NA
"13163",119496,"43",6,2,16,2,0,1,4,2,5,9,6.6,4168.66666666667,2609,3,1,980,382,2609,1815,120,18000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,NA
"13164",119508,"43",9,2,60,1,0,1,4,3,4,5,4.98,2019.77777777778,2609,3,1,980,382,2609,1815,140,27000,2,4,"Firewood",4,3,1,15,3,NA,NA,NA,1,2
"13165",119508,"43",9,1,32,1,0,1,4,3,5,9,4.98,2019.77777777778,2609,3,1,980,382,2609,1815,140,27000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,2
"13166",119508,"43",9,1,29,1,0,1,4,3,5,9,4.98,2019.77777777778,2609,3,1,980,382,2609,1815,140,27000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,2
"13167",119508,"43",9,2,30,1,0,1,4,3,5,9,4.98,2019.77777777778,2609,3,1,980,382,2609,1815,140,27000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,2
"13168",119508,"43",9,2,29,1,0,1,4,3,5,9,4.98,2019.77777777778,2609,3,1,980,382,2609,1815,140,27000,2,4,"Firewood",4,3,1,10,3,NA,NA,NA,1,2
"13169",119520,"43",4,1,56,1,0,1,4,3,6,11,5.57,5293.5,2609,3,1,980,382,2609,1815,260,125000,2,4,"Firewood",4,3,1,20,3,NA,4,6,1,2
"13170",119520,"43",4,2,55,1,0,1,4,3,6,11,5.57,5293.5,2609,3,1,980,382,2609,1815,260,125000,2,4,"Firewood",4,3,1,12,3,NA,NA,NA,1,2
"13171",119520,"43",4,1,31,2,0,1,4,3,5,9,5.57,5293.5,2609,3,1,980,382,2609,1815,260,125000,2,4,"Firewood",4,3,1,0,3,NA,NA,NA,1,2
"13172",119520,"43",4,2,22,2,0,1,4,3,5,9,5.57,5293.5,2609,3,1,980,382,2609,1815,260,125000,2,4,"Firewood",4,3,1,0,3,NA,NA,NA,1,2
"13173",119532,"43",4,1,34,1,0,1,1,2,5,9,4.15,3961,2609,3,1,980,382,2609,1815,240,150000,2,4,NA,4,3,1,0,3,NA,NA,10,1,NA
"13174",119532,"43",4,2,35,1,0,1,4,2,1,0,4.15,3961,2609,3,1,980,382,2609,1815,240,150000,2,4,NA,4,3,1,0,3,NA,NA,NA,1,NA
"13175",119544,"43",5,1,37,1,0,1,4,2,6,12,3.67,1664.88,2609,3,1,980,382,2609,1815,150,190,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,2
"13176",119544,"43",5,2,35,1,0,1,4,2,5,9,3.67,1664.88,2609,3,1,980,382,2609,1815,150,190,2,4,"Firewood",4,3,1,11,3,NA,NA,NA,1,2
"13177",119556,"43",3,1,60,1,0,1,4,4,4,5,4.7,8435.66666666667,2609,3,1,980,382,2609,1815,130,16000,2,4,"Firewood",4,3,1,NA,3,NA,3,6,1,NA
"13178",119556,"43",3,2,57,1,0,1,4,4,1,NA,4.7,8435.66666666667,2609,3,1,980,382,2609,1815,130,16000,2,4,"Firewood",4,3,1,9,3,NA,NA,NA,1,NA
"13179",119556,"43",3,1,27,2,0,1,4,2,5,9,4.7,8435.66666666667,2609,3,1,980,382,2609,1815,130,16000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,NA
"13180",119568,"43",5,2,60,1,0,1,4,4,4,NA,8.5,4165.4,2609,3,1,980,382,2609,1815,128,15000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,NA
"13181",119568,"43",5,1,26,2,0,1,4,2,5,NA,8.5,4165.4,2609,3,1,980,382,2609,1815,128,15000,2,4,"Firewood",4,3,1,NA,3,NA,3,5,1,NA
"13182",119568,"43",5,1,23,2,0,1,4,2,5,NA,8.5,4165.4,2609,3,1,980,382,2609,1815,128,15000,2,4,"Firewood",4,3,1,NA,3,NA,NA,NA,1,NA
"13183",119568,"43",5,2,29,2,0,1,4,2,5,NA,8.5,4165.4,2609,3,1,980,382,2609,1815,128,15000,2,4,"Firewood",4,3,1,NA,3,NA,4,NA,1,NA
"13184",119580,"43",5,1,59,1,0,1,1,3,5,8,5.3,3891.8,2609,3,1,980,382,2609,1815,130,15500,2,4,"Firewood",4,3,1,NA,2,NA,4,7,1,2
"13185",119580,"43",5,2,60,1,0,1,4,3,1,NA,5.3,3891.8,2609,3,1,980,382,2609,1815,130,15500,2,4,"Firewood",4,3,1,11,2,NA,NA,NA,1,2
"13186",119580,"43",5,1,28,1,0,1,4,2,5,9,5.3,3891.8,2609,3,1,980,382,2609,1815,130,15500,2,4,"Firewood",4,3,1,5,2,NA,2,5,1,2
"13187",119580,"43",5,2,24,1,0,1,4,2,5,9,5.3,3891.8,2609,3,1,980,382,2609,1815,130,15500,2,4,"Firewood",4,3,1,12,2,NA,NA,NA,1,2
"13188",119592,"43",6,1,60,1,0,1,4,2,4,5,4.5,4700.33333333333,2509,3,1,685,202,2509,1869,170,50000,2,3,"Firewood",3,3,1,0,2,NA,2,20,1,2
"13189",119592,"43",6,2,56,1,0,1,4,2,4,5,4.5,4700.33333333333,2509,3,1,685,202,2509,1869,170,50000,2,3,"Firewood",3,3,1,0,2,NA,0,NA,1,2
"13190",119592,"43",6,1,31,1,0,1,4,2,5,8,4.5,4700.33333333333,2509,3,1,685,202,2509,1869,170,50000,2,3,"Firewood",3,3,1,0,2,NA,0,NA,1,2
"13191",119592,"43",6,2,27,1,0,1,4,2,5,8,4.5,4700.33333333333,2509,3,1,685,202,2509,1869,170,50000,2,3,"Firewood",3,3,1,0,2,NA,0,NA,1,2
"13192",119604,"43",6,1,57,1,0,1,1,2,5,8,5,5044.33333333333,2509,3,1,685,202,2509,1869,110,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,2
"13193",119604,"43",6,2,58,1,0,1,4,3,4,4,5,5044.33333333333,2509,3,1,685,202,2509,1869,110,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,2
"13194",119604,"43",6,1,32,1,0,1,4,2,6,11,5,5044.33333333333,2509,3,1,685,202,2509,1869,110,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,2
"13195",119604,"43",6,2,25,1,0,1,4,2,5,8,5,5044.33333333333,2509,3,1,685,202,2509,1869,110,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,2
"13196",119604,"43",6,2,22,2,0,1,4,1,11,15,5,5044.33333333333,2509,3,1,685,202,2509,1869,110,15000,2,3,"Other",3,3,NA,NA,2,NA,NA,NA,NA,NA
"13197",119616,"43",4,1,38,3,0,1,4,2,5,8,6,5961.75,2509,3,1,685,202,2509,1869,100,3500,2,3,"Other",3,3,1,0,2,NA,NA,20,1,2
"13198",119628,"43",5,1,40,1,0,1,1,2,5,8,4,11236,2509,3,1,685,202,2509,1869,100,15000,2,3,"Other",3,3,1,0,2,NA,3,20,1,2
"13199",119628,"43",5,2,40,1,0,1,4,2,5,8,4,11236,2509,3,1,685,202,2509,1869,100,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,2
"13200",119628,"43",5,1,18,2,0,1,2,2,6,12,4,11236,2509,3,1,685,202,2509,1869,100,15000,2,3,"Other",3,3,1,0,2,NA,NA,NA,1,NA
"13201",119640,"43",4,1,42,1,0,1,1,2,5,9,4,5263,2509,3,1,685,202,2509,1869,100,3000,2,3,NA,3,3,1,0,2,NA,NA,NA,1,2
"13202",119640,"43",4,2,41,1,0,1,4,2,5,9,4,5263,2509,3,1,685,202,2509,1869,100,3000,2,3,NA,3,3,1,0,2,NA,NA,NA,1,2
"13203",119640,"43",4,1,19,2,0,1,2,2,5,9,4,5263,2509,3,1,685,202,2509,1869,100,3000,2,3,NA,3,3,1,0,2,NA,NA,NA,1,NA
"13204",119652,"43",3,1,48,1,0,1,4,2,5,9,6,10329,2509,3,1,685,202,2509,1869,120,80000,NA,NA,NA,NA,NA,1,0,2,NA,3,20,1,2
"13205",119652,"43",3,2,48,1,0,1,4,2,5,9,6,10329,2509,3,1,685,202,2509,1869,120,80000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13206",119652,"43",3,1,20,2,0,1,4,2,5,9,6,10329,2509,3,1,685,202,2509,1869,120,80000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13207",119664,"43",6,1,60,1,0,1,4,3,4,5,6,7811.33333333333,2509,3,1,685,202,2509,1869,100,4000,NA,NA,NA,NA,NA,1,0,2,NA,6,30,1,2
"13208",119664,"43",6,1,40,1,0,1,4,2,5,9,6,7811.33333333333,2509,3,1,685,202,2509,1869,100,4000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13209",119664,"43",6,2,35,1,0,1,4,2,5,9,6,7811.33333333333,2509,3,1,685,202,2509,1869,100,4000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13210",119676,"43",4,1,47,1,0,1,4,2,5,9,4,2470.75,2509,3,1,685,202,2509,1869,100,35000,NA,NA,NA,NA,NA,1,0,2,NA,6,20,1,2
"13211",119676,"43",4,2,47,1,0,1,4,2,5,9,4,2470.75,2509,3,1,685,202,2509,1869,100,35000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13212",119676,"43",4,1,22,2,0,1,4,2,5,9,4,2470.75,2509,3,1,685,202,2509,1869,100,35000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13213",119688,"43",5,2,60,1,0,1,4,3,4,5,2,3704.8,2509,3,1,685,202,2509,1869,90,2500,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13214",119688,"43",5,1,32,1,0,1,4,2,5,9,2,3704.8,2509,3,1,685,202,2509,1869,90,2500,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13215",119688,"43",5,2,28,1,0,1,4,2,5,9,2,3704.8,2509,3,1,685,202,2509,1869,90,2500,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13216",119700,"43",8,1,58,1,0,1,4,3,4,5,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,3,20,1,2
"13217",119700,"43",8,2,53,1,0,1,4,3,4,5,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13218",119700,"43",8,1,30,1,0,1,4,2,5,9,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13219",119700,"43",8,2,26,1,0,1,4,2,5,9,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13220",119700,"43",8,1,29,1,0,1,4,2,5,9,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13221",119700,"43",8,2,24,1,0,1,4,2,5,9,5,2967.625,2509,3,1,685,202,2509,1869,80,13000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13222",119712,"43",5,1,35,1,0,1,4,1,5,9,2.1,2631.4,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13223",119712,"43",5,1,26,1,0,1,4,1,5,9,2.1,2631.4,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13224",119724,"43",4,1,38,1,0,1,4,2,5,9,4.9,1197,2360,3,1,535,153,2360,1673,120,8000,NA,NA,NA,NA,NA,1,0,3,NA,2,20,1,2
"13225",119724,"43",4,2,37,1,0,1,4,2,5,9,4.9,1197,2360,3,1,535,153,2360,1673,120,8000,NA,NA,NA,NA,NA,1,0,3,NA,NA,NA,1,2
"13226",119724,"43",4,1,16,2,0,1,2,1,6,10,4.9,1197,2360,3,1,535,153,2360,1673,120,8000,NA,NA,NA,NA,NA,1,0,3,NA,NA,NA,1,2
"13227",119736,"43",5,1,46,1,0,1,1,2,5,9,2,6102.6,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,NA,2,0,20,1,2
"13228",119736,"43",5,2,46,1,0,1,4,2,5,9,2,6102.6,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,NA,2,0,0,1,2
"13229",119736,"43",5,2,22,2,0,1,4,1,6,12,2,6102.6,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,NA,2,0,0,1,2
"13230",119736,"43",5,1,16,2,0,1,2,1,6,10,2,6102.6,2360,3,1,535,153,2360,1673,70,3000,NA,NA,NA,NA,NA,1,0,NA,2,0,0,1,NA
"13231",119748,"43",5,1,44,1,0,1,4,2,5,9,7.2,993,2360,3,1,535,153,2360,1673,116,12000,NA,NA,NA,NA,NA,1,0,2,NA,3,20,1,2
"13232",119748,"43",5,2,41,1,0,1,4,2,5,9,7.2,993,2360,3,1,535,153,2360,1673,116,12000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13233",119760,"43",3,1,58,1,0,1,4,3,4,5,3.1,3775,2360,3,1,535,153,2360,1673,85,2000,NA,NA,NA,NA,NA,1,0,3,NA,NA,30,1,2
"13234",119760,"43",3,2,56,1,0,1,4,3,4,5,3.1,3775,2360,3,1,535,153,2360,1673,85,2000,NA,NA,NA,NA,NA,1,0,3,NA,NA,NA,1,2
"13235",119760,"43",3,1,21,2,0,1,2,1,11,15,3.1,3775,2360,3,1,535,153,2360,1673,85,2000,NA,NA,NA,NA,NA,1,0,3,NA,NA,NA,1,2
"13236",119772,"43",4,1,55,1,0,1,4,2,5,9,4.1,4524.25,2360,3,1,535,153,2360,1673,108,8000,NA,NA,NA,NA,NA,1,0,2,NA,4,20,1,2
"13237",119772,"43",4,2,42,1,0,1,4,2,5,9,4.1,4524.25,2360,3,1,535,153,2360,1673,108,8000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13238",119772,"43",4,2,20,2,0,1,2,2,6,12,4.1,4524.25,2360,3,1,535,153,2360,1673,108,8000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13239",119784,"43",5,1,60,1,0,1,4,3,4,5,3.8,4497,2360,3,1,535,153,2360,1673,115,7000,NA,NA,NA,NA,NA,1,0,NA,2,4,20,1,2
"13240",119784,"43",5,2,57,1,0,1,4,3,4,5,3.8,4497,2360,3,1,535,153,2360,1673,115,7000,NA,NA,NA,NA,NA,1,0,NA,2,NA,NA,1,2
"13241",119784,"43",5,1,35,1,0,1,4,2,5,9,3.8,4497,2360,3,1,535,153,2360,1673,115,7000,NA,NA,NA,NA,NA,1,0,NA,2,2,20,1,2
"13242",119784,"43",5,2,32,1,0,1,4,2,5,9,3.8,4497,2360,3,1,535,153,2360,1673,115,7000,NA,NA,NA,NA,NA,1,0,NA,2,NA,NA,1,2
"13243",119796,"43",5,1,49,1,0,1,4,3,5,9,3.8,3048.4,2360,3,1,535,153,2360,1673,120,5000,NA,NA,NA,NA,NA,1,0,2,NA,3,20,1,2
"13244",119796,"43",5,2,48,1,0,1,4,3,5,9,3.8,3048.4,2360,3,1,535,153,2360,1673,120,5000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13245",119796,"43",5,1,26,2,0,1,4,2,6,12,3.8,3048.4,2360,3,1,535,153,2360,1673,120,5000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13246",119796,"43",5,2,23,2,0,1,4,2,6,12,3.8,3048.4,2360,3,1,535,153,2360,1673,120,5000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13247",119796,"43",5,2,21,2,0,1,4,2,6,12,3.8,3048.4,2360,3,1,535,153,2360,1673,120,5000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13248",119808,"43",3,1,58,1,0,1,4,3,4,6,3.8,7774,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,2,NA,3,20,1,2
"13249",119808,"43",3,2,47,1,0,1,4,3,4,6,3.8,7774,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13250",119808,"43",3,1,23,2,0,1,4,2,6,12,3.8,7774,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,1,2
"13251",119820,"43",4,1,55,1,0,1,1,3,5,9,4.1,3284,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,1,NA,0,20,1,2
"13252",119820,"43",4,2,60,1,0,1,1,3,5,9,4.1,3284,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,1,2
"13253",119820,"43",4,1,25,2,0,1,4,2,5,9,4.1,3284,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,1,2
"13254",119820,"43",4,1,21,2,0,1,4,2,5,9,4.1,3284,2360,3,1,535,153,2360,1673,130,8000,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,1,2
"13255",119832,"43",5,1,39,1,0,1,NA,2,5,NA,6,1323.6,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",1,1,1,0,2,1,NA,40,1,2
"13256",119832,"43",5,2,35,1,1,1,NA,2,5,NA,6,1323.6,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",1,1,1,0,2,1,NA,NA,1,2
"13257",119844,"43",4,1,41,1,0,1,NA,1,NA,NA,4.5,4935.75,1200,3,2,1990.1,531,1200,1010,160,180000,1,3,"Other",1,1,1,0,6,NA,1,20,1,2
"13258",119844,"43",4,2,42,1,1,1,NA,1,NA,NA,4.5,4935.75,1200,3,2,1990.1,531,1200,1010,160,180000,1,3,"Other",1,1,1,0,6,NA,NA,NA,1,2
"13259",119856,"43",3,1,47,1,0,1,NA,2,NA,NA,3.8,3545.33333333333,1200,3,2,1990.1,531,1200,1010,60,40000,2,3,"Other",1,1,1,0,2,1,NA,NA,1,2
"13260",119856,"43",3,2,48,1,1,1,NA,2,NA,NA,3.8,3545.33333333333,1200,3,2,1990.1,531,1200,1010,60,40000,2,3,"Other",1,1,1,0,2,1,2,8,1,2
"13261",119856,"43",3,2,24,NA,0,1,NA,2,9,NA,3.8,3545.33333333333,1200,3,2,1990.1,531,1200,1010,60,40000,2,3,"Other",1,1,1,0,2,1,NA,NA,1,2
"13262",119880,"43",5,2,59,1,0,1,1,3,NA,NA,7,1783.8,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,1,0,2,6,NA,NA,1,2
"13263",119880,"43",5,1,31,1,0,1,4,1,NA,NA,7,1783.8,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,1,0,2,6,NA,NA,1,2
"13264",119880,"43",5,2,25,1,0,1,4,1,NA,NA,7,1783.8,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,1,0,2,6,NA,NA,1,2
"13265",119892,"43",4,1,44,1,0,1,4,1,6,NA,4,1023.5,1200,3,2,1990.1,531,1200,1010,40,20000,2,3,"Firewood",3,2,3,0,2,1,NA,NA,1,2
"13266",119892,"43",4,2,42,1,0,1,4,1,6,NA,4,1023.5,1200,3,2,1990.1,531,1200,1010,40,20000,2,3,"Firewood",3,2,3,0,2,1,NA,NA,1,2
"13267",119892,"43",4,2,18,NA,0,1,NA,1,6,12,4,1023.5,1200,3,2,1990.1,531,1200,1010,40,20000,2,3,"Firewood",3,2,3,0,2,1,NA,NA,1,NA
"13268",119904,"43",4,1,43,1,0,1,4,2,5,NA,5.2,3729.75,1200,3,2,1990.1,531,1200,1010,160,160000,1,3,"Firewood",1,1,1,0,2,1,NA,20,1,2
"13269",119904,"43",4,2,42,1,1,1,4,2,5,NA,5.2,3729.75,1200,3,2,1990.1,531,1200,1010,160,160000,1,3,"Firewood",1,1,1,0,2,1,NA,NA,1,2
"13270",119904,"43",4,2,17,NA,0,1,NA,2,6,11,5.2,3729.75,1200,3,2,1990.1,531,1200,1010,160,160000,1,3,"Firewood",1,1,1,0,2,1,NA,NA,1,NA
"13271",119916,"43",4,1,37,1,0,1,4,1,5,NA,3,1345.75,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,1,0,2,NA,NA,20,1,2
"13272",119916,"43",4,2,39,1,1,1,4,1,5,NA,3,1345.75,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,5,300,2,NA,NA,NA,3,2
"13273",119928,"43",5,1,37,4,0,1,4,2,5,NA,4,1074.8,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",3,2,1,0,3,5,NA,NA,1,2
"13274",119940,"43",5,1,31,1,0,1,4,2,5,NA,4,1137.4,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",1,1,1,0,2,1,1,20,1,2
"13275",119940,"43",5,2,31,1,0,1,4,2,5,NA,4,1137.4,1200,3,2,1990.1,531,1200,1010,80,40000,2,3,"Firewood",1,1,1,0,2,1,NA,NA,1,2
"13276",119952,"43",6,1,60,1,1,1,4,2,5,NA,2.02,449.333333333333,2433,3,2,1450,477,2433,1000,130,10000,2,3,"Firewood",1,1,1,0,3,NA,4,16,1,1
"13277",119952,"43",6,2,54,1,1,1,4,2,5,NA,2.02,449.333333333333,2433,3,2,1450,477,2433,1000,130,10000,2,3,"Firewood",1,1,1,5,3,NA,NA,NA,1,1
"13278",119952,"43",6,1,29,1,1,1,4,1,5,NA,2.02,449.333333333333,2433,3,2,1450,477,2433,1000,130,10000,2,3,"Firewood",1,1,1,0,3,NA,NA,NA,1,1
"13279",119952,"43",6,2,27,1,1,1,4,1,5,NA,2.02,449.333333333333,2433,3,2,1450,477,2433,1000,130,10000,2,3,"Firewood",1,1,1,10,3,NA,NA,NA,1,1
"13280",119952,"43",6,2,29,1,1,1,4,1,5,NA,2.02,449.333333333333,2433,3,2,1450,477,2433,1000,130,10000,2,3,"Firewood",1,1,1,0,3,NA,NA,NA,1,1
"13281",119964,"43",3,2,43,1,NA,1,4,2,5,NA,0.36,1469.66666666667,2433,3,2,1450,477,2433,1000,135,20000,2,3,"Firewood",1,1,1,20,3,NA,0,NA,1,1
"13282",119964,"43",3,1,21,2,NA,1,4,1,6,NA,0.36,1469.66666666667,2433,3,2,1450,477,2433,1000,135,20000,2,3,"Firewood",1,1,1,0,3,NA,0,NA,1,1
"13283",119976,"43",4,2,60,1,0,1,4,3,4,NA,0.48,1224.5,2433,3,2,1450,477,2433,1000,120,15000,2,3,"Firewood",1,1,3,15,2,NA,NA,NA,1,1
"13284",119976,"43",4,1,36,1,0,1,4,1,1,NA,0.48,1224.5,2433,3,2,1450,477,2433,1000,120,15000,2,3,"Firewood",1,1,1,10,2,NA,NA,20,1,1
"13285",119976,"43",4,1,31,2,0,1,4,1,1,NA,0.48,1224.5,2433,3,2,1450,477,2433,1000,120,15000,2,3,"Firewood",1,1,1,0,2,NA,NA,NA,1,1
